,c_cat,c_sub,kc,v,log_gamma,log_lambda,k0,filename,class
911,0.000282262,0.051530892,6.983982028,0.001632583,2.261415671,-1.508553728,1.563770919,CV2879.csv,KS
912,0.331206184,3.635974911,33.28637504,0.008626341,1.04052244,1.516104787,12.9114992,CV2881.csv,KG
913,0.021694742,0.864247242,14992.82584,0.004343707,1.600283507,3.283943965,6.73224944,CV2884.csv,K
914,2.588224315,1.928464315,0.007013023,0.004648805,-0.127790306,-0.998867622,9.921656875,CV2886.csv,KG
915,3.769471184,0.117147083,266.2118776,0.023064389,-1.507548948,3.048132383,2.51936296,CV2891.csv,D
916,0.030445074,0.00013926,15563.45226,18.79212407,-2.339690215,-0.18878641,1.189907502,CV2894.csv,D
917,0.072030504,0.001724349,68191.31093,28.05334073,-1.62089119,0.65282739,1.294850671,CV2897.csv,D
918,1.035518947,0.024650261,3227.233153,54.15785091,-1.623336534,0.199893453,6.834169196,CV2904.csv,D
919,4.427183207,1.328119451,29575.28759,38.84836102,-0.522890357,1.937250253,1.303313849,CV2905.csv,KG
920,0.007910529,0.056674054,349.7570524,0.504255648,0.855178731,-0.851112257,1.114934737,CV2914.csv,KG
921,0.013951691,0.000327736,40591.71096,0.012390298,-1.629102772,3.06954895,43.20927991,CV2917.csv,D
922,0.003349273,0.008286713,1.243247966,0.005803287,0.393431686,-1.734599248,21.97879135,CV2920.csv,D
923,0.048101554,0.000913063,65.25535265,1.196696823,-1.721658205,-1.171642406,78.09793309,CV2921.csv,D
924,0.152848081,0.000288595,10.0941303,3.072820572,-2.723971929,-1.889641821,55.08112472,CV2922.csv,D
925,4.247670796,0.122894368,1099.864551,0.274330319,-1.538618872,2.640782729,15.32532548,CV2926.csv,D
926,1.623045626,2.484559954,0.128282818,0.001334057,0.184918752,0.602891252,3.691308761,CV2929.csv,KG
927,0.012490414,2.415924764,44.71776742,0.980750578,2.286506578,-1.834935149,55.87064528,CV2930.csv,KS
928,0.000293343,0.004086064,1228.469774,3.526531855,1.143929145,-2.581040816,1.713237421,CV2937.csv,D
929,0.671443494,0.618197955,79.84824471,2.630415124,-0.035881906,-0.281182966,1.766092867,CV2941.csv,KG
930,0.150587193,0.089575141,369.2819348,7.384783334,-0.225600534,-0.713625175,80.38882674,CV2947.csv,KG
931,0.005679173,0.00187153,45025.38632,0.144613881,-0.482088368,1.657099035,1.434023145,CV2949.csv,KG
932,1.691327626,0.087221086,0.303785196,3.258582042,-1.287606255,-2.392667829,38.4982384,CV2955.csv,D
933,0.83781487,0.004096235,442.495104,0.001998229,-2.310763181,3.677977696,2.571302555,CV2961.csv,D
934,0.003314726,0.002128547,0.042765867,0.001813854,-0.192364421,-2.697490904,37.11709586,CV2964.csv,D
935,0.038524325,0.000205126,2778.132477,16.8908195,-2.273714765,-0.788596251,10.40996378,CV2967.csv,D
936,0.028584603,0.384051718,3340.716955,0.013200785,1.128257551,2.268938564,2.875904263,CV2968.csv,KG
937,0.623090841,0.000794291,0.00350801,0.009235698,-2.894571889,-2.216291008,12.3848772,CV2969.csv,D
938,1.876481731,0.004201344,0.09485212,0.568866477,-2.649956053,-2.095052475,3.476057582,CV2971.csv,D
939,0.003141973,0.063480411,2.1468752,0.018678782,1.305437294,-2.032772823,8.849510699,CV2974.csv,KD
940,0.013864897,0.006280834,367.8421784,0.116438588,-0.343899335,0.051047727,26.59863467,CV2976.csv,KG
941,3.273577414,4.365172635,57.12680427,23.69468092,0.124978808,-0.693221836,33.5137876,CV2977.csv,KG
942,0.005245453,0.012738296,14.99879459,1.566635483,0.385328336,-2.889562131,22.70331492,CV2978.csv,D
943,0.020582924,1.201079681,20810.76819,0.006717652,1.766064758,3.214144175,27.80256262,CV2979.csv,K
944,0.000414618,0.312678474,67.75129004,0.524868225,2.877449589,-2.861917834,6.464549505,CV2981.csv,KS
945,0.009234041,1.263733638,4908.384601,0.289057079,2.136263738,0.604913267,1.363685677,CV2982.csv,K
946,1.305758557,0.009762283,3.340451373,0.040300049,-2.126311471,0.443928948,1.285184574,CV2985.csv,D
947,5.978434951,0.019564095,26.84398578,0.012459301,-2.485127739,2.519507321,82.57089901,CV2986.csv,D
948,0.268481438,1.279266668,0.006692113,0.011762703,0.678046819,-2.406463087,29.08860665,CV2987.csv,D
949,0.011061816,1.477519386,16.22360496,1.621547599,2.125706766,-2.546389434,3.484930322,CV2990.csv,KD
950,0.063766756,0.039908785,0.92488835,0.001206089,-0.203525821,0.098870681,8.535564418,CV2995.csv,KG
951,7.940508623,0.008157202,41.18949802,0.111367421,-2.988307116,1.87744314,16.18943367,CV3000.csv,D
952,0.55340723,0.0042304,0.082205986,0.114169975,-2.116663418,-1.990037153,46.565285,CV3002.csv,D
953,1.271642989,2.324456491,0.818158454,0.934946491,0.26195622,-1.54401765,1.323058402,CV3007.csv,KG
954,0.085562842,0.6172239,0.002058853,0.00110272,0.858157533,-2.386988374,59.79406623,CV3009.csv,D
955,2.080991197,4.636853779,0.045709872,0.225278066,0.347953158,-1.964872178,2.623562118,CV3012.csv,D
956,6.335702249,0.030424726,34.76597977,4.541804145,-2.318568078,0.095287313,53.41329185,CV3019.csv,D
957,0.000208243,0.001822652,8.047531781,0.024209253,0.942133629,-2.750181981,4.337805261,CV3023.csv,D
958,0.024226526,0.000169996,7.058553698,0.225733782,-2.153851453,-1.711023211,2.712895799,CV3026.csv,D
959,0.091742826,9.715483683,0.753988302,0.086250173,2.024892312,-1.686256767,18.66691046,CV3032.csv,KS
960,0.169044334,0.012078776,488.5752286,0.004097412,-1.145977703,2.713988898,13.18715112,CV3036.csv,KG
961,0.209760285,0.002557945,695.2364726,0.012494241,-1.913832132,2.476712425,64.86992706,CV3037.csv,D
962,1.079348396,0.142779125,62.96332836,43.79609318,-0.878496936,-1.39961956,42.44956798,CV3039.csv,D
963,0.001564358,0.000790166,1534.75417,0.069742383,-0.296617655,-0.053555298,7.336094918,CV3043.csv,KG
964,0.047517206,1.070011273,8.118063187,0.002447428,1.352537455,0.607159969,75.17142881,CV3045.csv,K
965,7.030722661,0.189951796,0.004434537,0.034902508,-1.568356563,-1.639441872,2.282208174,CV3047.csv,D
966,0.016576583,0.000565742,6.062929889,0.002414862,-1.466876292,0.028851661,2.042397427,CV3048.csv,D
967,2.039008823,2.425693121,53.87938961,0.008580672,0.075416752,2.51688696,32.49208478,CV3053.csv,KG
968,0.068969453,4.979401321,0.150586537,0.001650961,1.85852035,-0.791727313,13.70034676,CV3056.csv,K
969,0.000957379,0.016928809,3011.130314,0.020258436,1.24754267,0.562773857,15.78924324,CV3058.csv,KG
970,0.010036769,0.000262589,5119.657141,0.012320766,-1.582318078,2.029763566,1.07554474,CV3060.csv,D
971,0.002273491,0.10060882,3396.671718,3.049581522,1.645942846,-1.186926979,10.52756878,CV3064.csv,K
972,0.41919163,0.016346623,4.253696646,3.192390381,-1.408984551,-1.843370394,1.606749688,CV3072.csv,D
973,0.008990043,0.003299827,0.744912526,0.032719711,-0.435270614,-2.279375916,1.838437096,CV3078.csv,D
974,1.321116892,0.182085469,0.002071004,0.017455862,-0.860665955,-2.395252694,73.19176331,CV3083.csv,D
975,0.836429914,0.762843736,560.4295228,8.160868963,-0.039993972,0.16878064,5.603780053,CV3085.csv,KG
976,0.000839065,0.005075334,4477.275037,0.868743314,0.781669265,-0.95451584,37.91131038,CV3086.csv,KG
977,0.002173931,0.001446547,3998.448596,0.018004196,-0.17691327,1.09332997,65.60082384,CV3091.csv,KG
978,0.019476536,2.637376274,4078.214459,23.42662638,2.131660375,-1.060161489,1.382778435,CV3092.csv,KS
979,0.000142256,0.000456165,0.777117893,0.001794576,0.506050137,-2.800836605,18.58021219,CV3093.csv,D
980,0.079267218,0.00012548,270.1732641,0.009030784,-2.800520414,1.784577033,11.87637936,CV3100.csv,D
981,0.710647542,0.021940139,44209.24207,3.113707897,-1.510414876,2.413455943,20.50172165,CV3103.csv,D
982,0.007805651,0.033269839,504.6098369,0.003237857,0.629641553,1.494673655,2.280158442,CV3105.csv,KG
983,0.466577904,0.04300846,10.47228445,0.052784157,-1.035370278,0.376028493,3.579656216,CV3107.csv,KG
984,0.008436888,0.753719755,352.2607861,22.88266135,1.951027632,-2.476893484,38.89054848,CV3110.csv,KD
985,0.42427978,0.007424258,0.214878552,0.006427801,-1.756999268,-0.438650518,2.382906438,CV3113.csv,D
986,5.53759278,0.897787277,0.118461381,4.218672823,-0.790147569,-2.398711557,1.074412763,CV3115.csv,D
987,0.011602439,0.008806331,14568.19501,0.002380862,-0.119754272,3.260787256,4.601276046,CV3116.csv,KT
988,0.161674215,0.00098379,25.1275227,0.011428129,-2.215738432,0.960381796,1.206672078,CV3119.csv,D
989,2.994526226,0.074414109,6.321981743,0.105022009,-1.604672834,0.66546752,34.22206456,CV3121.csv,D
990,4.316487494,0.023381605,0.302922965,0.678705399,-2.266256167,-1.305652135,1.101265802,CV3125.csv,D
991,0.003962121,0.008567977,0.113284184,0.008613832,0.334950542,-2.873532906,15.70509263,CV3126.csv,D
992,9.22637213,0.107985321,137.8630123,15.89783429,-1.931666245,0.312707248,27.3551955,CV3131.csv,D
993,0.014994125,0.002389815,384.4406603,6.997836381,-0.797556853,-1.674646868,28.81800202,CV3134.csv,D
994,0.076869055,0.104237132,1.428563943,0.00127784,0.132270914,0.343741206,1.404526895,CV3136.csv,KG
995,3.297774275,0.027795571,0.648265181,1.588850117,-2.074245319,-1.461542826,6.054123907,CV3139.csv,D
996,0.773456772,0.025954466,1146.292557,0.449353552,-1.474223941,1.704709823,19.40256463,CV3145.csv,D
997,1.404783933,0.703846249,19.28120077,0.010695005,-0.300131731,1.813129117,75.35349218,CV3146.csv,KG
998,0.001971178,0.739020229,59075.80248,0.067826247,2.573930394,1.644304255,3.498402917,CV3148.csv,K
999,0.975622607,0.344817644,0.243966293,0.778187838,-0.451692374,-2.104906273,3.242557671,CV3149.csv,D
1000,0.002657655,0.507151126,5411.107313,0.009023685,2.280638849,1.611967253,8.676153988,CV3150.csv,K
1001,7.288700226,6.186608145,0.643689612,20.42663073,-0.07119748,-2.229303666,99.10672932,CV3153.csv,D
1002,0.013988866,0.005686776,4.757157475,0.010426639,-0.390916368,-0.785447807,5.01067039,CV3155.csv,KG
1003,1.038068353,1.084871342,1.501818205,7.852841231,0.019152286,-2.292617018,6.825969642,CV3160.csv,D
1004,3.077543959,0.562917597,3.284336202,10.7883895,-0.73775944,-1.618738262,22.11526215,CV3164.csv,D
1005,0.001333461,0.000272433,20.75533855,0.002828566,-0.689720727,-0.599889545,8.687577301,CV3172.csv,D
1006,0.000568052,0.039465543,44555.27674,1.950490631,1.841830121,-0.477290273,26.55252155,CV3173.csv,K
1007,0.000593652,0.011740356,2469.65651,0.160832067,1.296149062,-0.630637392,14.17166542,CV3174.csv,K
1008,0.001913737,0.001116376,68031.79291,75.47723545,-0.234071768,-1.353655346,2.815981431,CV3175.csv,D
1009,0.313550357,0.113338859,0.008096157,0.031102623,-0.441928462,-2.67864429,3.504511322,CV3176.csv,D
1010,0.007346262,0.000151912,0.354345867,0.026671838,-1.68447538,-2.600992694,2.601578926,CV3179.csv,D
1011,0.044002471,0.000879721,0.019753109,0.001462957,-1.699132081,-1.816552452,5.313183846,CV3180.csv,D
1012,9.859742503,1.573147342,0.067225042,0.792875173,-0.797096172,-1.668241678,43.13599441,CV3184.csv,D
1013,0.048056278,0.00041381,19.92697156,0.001267988,-2.06494917,1.287642715,1.797165414,CV3189.csv,D
1014,0.217142275,0.063821669,12.17361098,4.311059796,-0.531776229,-1.80285376,23.19261134,CV3190.csv,D
1015,0.257659351,0.000582258,0.009713968,0.01216224,-2.645930808,-2.277004519,17.51163762,CV3198.csv,D
1016,0.000102745,0.023375893,1067.081544,1.601740848,2.357008984,-2.755068937,29.0956111,CV3203.csv,KD
1017,0.008681364,0.000137049,442.3412647,4.87188921,-1.801711518,-1.693785479,1.96806845,CV3204.csv,D
1018,5.471738866,0.011826532,0.002809303,0.002181848,-2.665267939,-0.74253411,1.847792833,CV3207.csv,D
1019,0.007256171,0.000922851,95306.02347,0.393926645,-0.895575908,1.653978975,64.55473962,CV3208.csv,KG
1020,2.076427303,0.617552577,0.400464816,0.040395423,-0.526642793,-0.276884576,74.18305401,CV3211.csv,KG
1021,0.141336722,0.337931371,0.380391504,0.009156354,0.378573497,-0.82167027,26.33598103,CV3216.csv,KG
1022,0.069520712,0.000125323,1196.159218,3.239365889,-2.744084388,-0.180990316,20.06195708,CV3218.csv,D
1023,0.008793944,6.287259033,341.3035907,21.80588165,2.854277678,-2.451682634,3.138074356,CV3224.csv,KS
1024,1.329347704,1.46068499,2804.724508,0.516490125,0.040917977,2.26803326,76.03835502,CV3226.csv,KG
1025,3.045739412,1.675032457,4.623592916,2.718500912,-0.259669516,-0.876090667,10.34821409,CV3234.csv,KG
1026,0.456191274,0.044416222,403.1504604,0.012099287,-1.011605354,2.591420837,3.17794678,CV3252.csv,KG
1027,0.44048712,0.010176385,193.357174,2.640504484,-1.636339694,-0.081826922,4.098651362,CV3254.csv,D
1028,7.068130548,0.032430959,0.002130229,0.003945995,-2.33834477,-1.008859202,4.403418463,CV3255.csv,D
1029,0.411713063,0.0617849,0.001832762,0.001460454,-0.823712295,-1.877220604,19.30858472,CV3256.csv,D
1030,0.081671644,0.048179906,7566.245166,1.026432382,-0.229205349,1.189187844,1.102817495,CV3260.csv,KG
1031,0.010330323,0.000789673,16.14694964,0.008482522,-1.11666659,-0.296754111,3.766458456,CV3263.csv,D
1032,0.741359076,0.027389187,45.22178167,0.298742964,-1.432449462,0.459645076,19.8696497,CV3264.csv,D
1033,0.000194382,0.129410404,1555.552053,0.057962085,2.823312184,-0.873035962,88.67351829,CV3268.csv,KS
1034,0.068897892,0.007578089,240.4189521,18.03401991,-0.958646254,-1.627351425,9.071953594,CV3269.csv,D
1035,0.016633041,0.00193531,40.29025932,0.013045806,-0.934221079,0.120267296,74.91403905,CV3271.csv,KG
1036,0.008913342,0.003442015,113.2037893,0.00211315,-0.413227791,1.088537723,5.265730553,CV3273.csv,KG
1037,0.827009965,0.001145313,4.003442163,0.386847531,-2.858586418,-0.658029045,39.56000173,CV3279.csv,D
1038,0.614250541,0.001437054,49560.23746,0.140721296,-2.630872537,3.744685582,1.263134663,CV3280.csv,D
1039,0.026040892,0.323961743,45449.11711,0.956900953,1.094837867,1.501880808,20.62296229,CV3283.csv,KG
1040,0.001649782,0.123588557,0.145660723,0.004970079,1.874551723,-2.906027775,52.45592713,CV3284.csv,KD
1041,0.012474775,4.20880671,6274.986836,0.362814479,2.528126267,0.743527406,1.603009595,CV3285.csv,K
1042,2.284294688,0.17177253,3.899076529,78.64912491,-1.123798419,-2.536413522,18.70744163,CV3286.csv,D
1043,0.004987582,0.000359398,70.54394172,0.083018623,-1.142314165,-0.963259291,8.05892743,CV3289.csv,D
1044,0.317124049,0.329013308,34.76695259,5.943348466,0.015984287,-1.322068908,30.48599265,CV3291.csv,KG
1045,0.000101614,0.074932801,17244.29938,0.067786949,2.867716689,-0.177978775,2.47361989,CV3293.csv,KS
1046,0.003934196,2.787295552,229.0941452,0.006705691,2.850327081,0.537992868,3.012667768,CV3296.csv,K
1047,2.197998015,4.159161063,0.063414138,0.001166478,0.276978443,0.48690336,5.408323868,CV3298.csv,KG
1048,0.579462681,2.713600368,0.119372809,0.032482648,0.670520418,-1.262154061,10.87043566,CV3302.csv,KG
1049,0.204786846,1.939619961,0.289025364,0.009227879,0.976414587,-0.783297377,1.051215943,CV3306.csv,KG
1050,0.086069492,3.14243237,39906.84791,1.454720662,1.5624167,1.782683541,2.773191862,CV3307.csv,K
1051,0.000780374,0.005062238,5842.365788,0.030119938,0.812039499,0.589604188,9.15010094,CV3308.csv,KG
1052,0.028022727,0.031141857,70323.67095,55.08893903,0.045834104,-0.036885996,66.29566695,CV3315.csv,KG
1053,0.793715969,3.776787779,0.445751175,0.005542774,0.677457464,0.21459694,7.156476525,CV3318.csv,KG
1054,0.097612308,0.000628073,0.875792777,0.053692848,-2.191494356,-1.38844402,25.3021115,CV3325.csv,D
1055,0.000364224,0.043595575,2584.23672,0.009520351,2.0780737,0.404614516,4.132451587,CV3330.csv,K
1056,0.056124127,8.160570492,128.7359883,0.002618927,2.162570925,1.850292648,4.881254117,CV3334.csv,K
1057,0.019981943,0.000342842,5.138655586,0.139707669,-1.765543555,-1.724166545,78.23215598,CV3336.csv,D
1058,0.781657298,0.097990158,580.3416454,6.798271742,-0.901833927,0.233868086,59.37592894,CV3340.csv,KG
1059,0.26032307,1.383578301,3822.097572,0.078856357,0.725491085,2.5105442,16.29355152,CV3341.csv,KT
1060,0.043704976,0.832873724,1947.631091,0.034894781,1.280048277,1.796843588,2.263351344,CV3346.csv,K
1061,2.641532683,0.333017286,21080.95389,5.657762712,-0.899389212,2.402668001,51.35262314,CV3349.csv,KG
1062,0.012018061,0.04107493,2211.307579,61.07222198,0.53374241,-1.951793663,47.0359779,CV3351.csv,D
1063,1.033020488,0.750407421,41.42143089,0.861402553,-0.138811815,0.105694361,22.87259522,CV3352.csv,KG
1064,0.020173303,0.235970805,485.2398274,0.00174973,1.068081273,2.157328965,4.599250218,CV3354.csv,KG
1065,0.577417923,0.118729228,0.030873072,0.012444194,-0.686932615,-1.434330198,72.91064528,CV3355.csv,D
1066,0.008723139,0.034473229,24402.86075,12.81518146,0.596809162,-0.370044732,3.350357067,CV3363.csv,KG
1067,0.011539697,0.004922297,161.7403469,0.006977753,-0.370026618,0.836863675,13.07484118,CV3367.csv,KG
1068,0.294789707,0.204212955,0.06262755,0.003097548,-0.159429026,-0.815173847,3.001588673,CV3374.csv,KG
1069,0.663595533,0.003673326,0.008143621,0.044546482,-2.256844022,-2.506525945,19.80137782,CV3378.csv,D
1070,0.375071604,3.918054373,61.93469332,0.001065289,1.018956273,2.748147368,9.623967862,CV3380.csv,KT
1071,0.722131668,0.893624136,214.9776079,0.385047071,0.092538499,1.015062275,46.30120002,CV3382.csv,KG
1072,0.027145384,0.675389169,2189.593884,0.118434313,1.395858103,1.110148499,7.423357269,CV3384.csv,K
1073,0.01120068,0.192399921,4362.881016,0.007129291,1.234960517,2.24553787,20.25726669,CV3386.csv,KG
1074,2.019568469,0.864271595,1.446361698,0.585016422,-0.368608342,-0.89206608,1.307705506,CV3387.csv,KG
1075,0.078935228,0.034266595,0.028540625,0.03350778,-0.36239992,-2.762844824,7.470652055,CV3389.csv,D
1076,0.513879485,0.069907524,3293.715564,47.4901493,-0.866337357,-0.03848968,5.528602991,CV3394.csv,KG
1077,0.00080277,0.001249086,9.086765898,0.04286173,0.192001558,-2.359502987,83.38797633,CV3395.csv,D
1078,4.004429327,0.047477432,133.9189489,0.004199591,-1.926053417,3.515742126,26.4404044,CV3399.csv,D
1079,7.604746324,0.297859684,0.661274631,25.90045184,-1.407073007,-2.302274264,16.08365832,CV3401.csv,D
1080,2.592523833,0.008975006,1.212190818,0.00823241,-2.460688001,0.991333237,5.313080631,CV3406.csv,D
1081,6.138917063,0.074240018,548.5121423,0.328144621,-1.9174537,2.420779206,17.25558754,CV3408.csv,D
1082,0.254195994,0.000256955,0.700244333,0.701699628,-2.99531213,-2.186166458,35.21368701,CV3411.csv,D
1083,0.008181941,0.001246284,6443.475188,0.070358421,-0.817239211,1.284226885,15.03293185,CV3412.csv,KG
1084,0.59507662,1.603373349,0.026522588,0.002335309,0.430461773,-0.760589144,6.495910616,CV3414.csv,KG
1085,0.238499035,0.020701727,23697.19957,17.09019187,-1.061480054,0.929003197,97.90479971,CV3420.csv,KG
1086,0.004387836,2.245259723,9585.168003,0.019314719,2.70901618,1.747528227,9.582173809,CV3421.csv,K
1087,0.010471175,0.011503854,21.66582957,0.005580718,0.040847919,0.018647159,1.263704145,CV3423.csv,KG
1088,8.332178456,0.012141801,1.671538572,4.524981556,-2.836475466,-1.102175365,36.63206358,CV3425.csv,D
1089,0.062423215,0.004917131,188.3365097,0.297769489,-1.103634319,0.005966935,2.596152748,CV3432.csv,KG
1090,2.301651539,0.117346017,10.91135522,0.01919718,-1.292571222,1.526247313,17.0656327,CV3434.csv,KG
1091,0.040711904,0.001139344,21.36586816,0.004603024,-1.553066534,0.685965206,30.6865046,CV3440.csv,D
1092,0.27438089,0.003978505,5000.140395,0.59566431,-1.838633915,1.771900962,22.57248881,CV3447.csv,D
1093,0.006925554,1.242293556,109.0518513,0.271073056,2.253769689,-1.145432284,58.18019092,CV3448.csv,KS
1094,0.005742673,0.000116227,566.0774683,0.002127564,-1.693806575,1.593673769,4.516259479,CV3449.csv,D
1095,0.024935616,0.026317531,70030.11562,0.086235874,0.023425048,2.715983458,1.0543725,CV3452.csv,KG
1096,0.071466782,0.021130461,2.790565798,0.911581416,-0.529195243,-2.250432489,2.81338484,CV3453.csv,D
1097,0.032770911,0.59320019,191.0419757,36.66739297,1.257712768,-2.358096235,61.34388886,CV3459.csv,KD
1098,0.019890988,0.124322541,16455.95713,13.47359663,0.795893531,-0.204937564,1.682727866,CV3461.csv,KG
1099,1.748984554,1.574206091,273.0103862,0.006785322,-0.045724386,3.256961155,1.053622319,CV3462.csv,KT
1100,0.07091089,0.007208494,0.001251091,0.001394765,-0.992868369,-2.786932734,12.5217459,CV3470.csv,D
1101,0.005303832,0.61322216,17591.05377,0.003179389,2.063028061,2.877104388,38.65623774,CV3477.csv,K
1102,5.615968668,0.400655306,11344.64838,1.26283198,-1.146653777,3.112436627,83.78192111,CV3479.csv,KG
1103,0.428417047,0.005146987,68.70613299,78.48107056,-1.920313699,-2.016336186,3.650306665,CV3483.csv,D
1104,0.321892846,0.00084455,1141.630009,0.417098366,-2.581086118,1.354564696,2.870401914,CV3486.csv,D
1105,0.020653358,1.033406336,121.575681,15.09026854,1.699280441,-2.369293096,27.71633579,CV3488.csv,KD
1106,0.004214828,0.000600498,39663.39301,1.572480104,-0.846268346,0.43615101,29.40679399,CV3492.csv,KG
1107,0.00132902,0.002191799,3.366624914,0.018709797,0.21726903,-2.211776202,53.47484588,CV3493.csv,D
1108,0.0026444,0.801748565,8034.253665,0.194824456,2.481711029,0.447195712,7.112414914,CV3499.csv,K
1109,0.003219908,1.234290116,201.4429784,3.539264072,2.583573726,-2.327350825,1.08776118,CV3502.csv,KS
1110,0.010446573,0.022318264,120.212897,4.866114949,0.329686556,-2.178690958,16.23365769,CV3503.csv,D
1111,0.004232727,0.000249073,17686.57135,0.540873112,-1.230293771,0.550734987,7.938567399,CV3510.csv,KG
1112,0.104855161,0.000165278,56.07139756,0.025124121,-2.802374338,0.778806793,4.235263811,CV3512.csv,D
1113,0.055701087,0.000182487,50.15623286,0.039482398,-2.484632223,0.25935154,1.087466268,CV3513.csv,D
1114,0.001422574,0.003248719,39321.07617,0.057969834,0.358637306,1.394064622,86.42806625,CV3517.csv,KT
1115,0.014948809,0.002030889,2.747109748,0.058679385,-0.866920299,-1.745436485,59.02316264,CV3522.csv,D
1116,0.00289692,0.004332715,29.92676971,0.008156576,0.174823714,-0.56394514,95.99366422,CV3524.csv,KG
1117,0.151399037,0.003865821,35217.7508,0.021791689,-1.592881331,3.798160322,16.77707511,CV3528.csv,D
1118,0.003813419,0.000278141,2535.254949,0.070015578,-1.137049595,0.549708011,85.90113081,CV3532.csv,KG
1119,0.001293799,0.096441948,1297.265235,0.03191614,1.872399045,0.130451833,45.52003616,CV3536.csv,K
1120,0.008667464,0.13970234,1048.484588,0.003666481,1.207311624,1.803771175,82.84254225,CV3539.csv,KG
1121,0.436365088,0.029244758,21.64369421,0.032980258,-1.173801959,0.866493815,46.41770135,CV3540.csv,KG
1122,0.047230186,0.277980828,51.39130564,0.008444688,0.769795191,0.868092202,5.81633312,CV3546.csv,KG
1123,0.015751467,0.733549111,27443.13299,0.00763021,1.668108174,3.162784693,8.670452775,CV3548.csv,K
1124,0.081685215,1.477093443,4757.122929,0.370180886,1.257264516,1.430640322,49.45622154,CV3552.csv,KG
1125,0.094895536,3.975311598,11873.9389,0.027209823,1.622125393,3.026681359,11.75469336,CV3553.csv,K
1126,0.112698226,9.632091104,16.49995005,8.035417758,1.931803503,-2.226042269,18.66123387,CV3556.csv,KS
1127,0.019074791,0.0476581,73187.89509,1.002121836,0.397676944,1.553544997,50.82112047,CV3557.csv,KT
1128,0.00034291,0.000705621,32700.46155,6.306704407,0.313391554,-1.340502263,54.57798416,CV3564.csv,KG
1129,0.006735576,0.00025657,9860.402999,95.18876974,-1.419169524,-1.746749849,2.957788328,CV3565.csv,D
1130,2.943121725,0.022889059,0.024084297,0.005791801,-2.109180278,-0.502704927,11.96537815,CV3572.csv,D
1131,1.872261243,6.316240418,0.036250135,1.066385893,0.528092205,-2.786671828,7.088953186,CV3573.csv,D
1132,0.124452084,0.049844318,26.7345529,0.007389795,-0.397386517,1.063009198,33.28753342,CV3584.csv,KG
1133,0.020973575,0.004078682,0.598871424,0.012864729,-0.711152635,-1.600828118,1.798884532,CV3589.csv,D
1134,1.685585437,0.12657694,271.2954682,0.003280168,-1.124396179,3.553863689,6.517100905,CV3593.csv,KG
1135,0.256310446,0.116902317,3202.840558,4.641129143,-0.340943189,0.657244456,52.74159768,CV3597.csv,KG
1136,0.027203289,0.00025637,1628.665687,22.62898011,-2.025753503,-1.298645139,13.93044846,CV3598.csv,D
1137,6.852315923,2.48465169,0.003795246,0.005565989,-0.440571862,-0.920898517,5.883241439,CV3599.csv,D
1138,0.09974283,6.93238532,11.47500669,0.032707568,1.842001006,-0.046447128,1.590650379,CV3603.csv,K
1139,0.002770586,0.000434267,6.308424073,0.039668315,-0.804815023,-1.946384768,12.57750011,CV3608.csv,D
1140,0.814377141,0.11668216,0.018646218,0.113563668,-0.843821113,-2.464256588,4.367146354,CV3609.csv,D
1141,1.159371426,4.693267192,33032.83155,73.57280423,0.607252687,1.126017569,88.69532342,CV3611.csv,KG
1142,0.058524681,0.058872339,32459.87526,0.028446719,0.002572233,3.234220204,52.87897946,CV3612.csv,KT
1143,0.011645526,0.437116821,81.72897921,0.016785708,1.574438406,0.163162012,6.838812008,CV3613.csv,K
1144,0.016452789,1.619490371,47082.58932,0.01185013,1.993138852,3.224943221,86.40879187,CV3615.csv,K
1145,0.11976085,0.138291546,2.514266606,0.08906452,0.062480761,-1.061412052,4.700515313,CV3620.csv,KG
1146,2.350195094,0.008172636,3.349450826,0.011482311,-2.458741759,1.245614689,2.277134705,CV3622.csv,D
1147,0.311633243,2.9241946,4174.19136,1.507324506,0.972362492,1.345575856,14.31590905,CV3625.csv,KG
1148,0.03679885,0.000196796,64534.01782,0.030300223,-2.271818948,3.303743614,51.40340835,CV3637.csv,D
1149,0.253448369,1.657721442,0.343592716,0.016092917,0.815622054,-0.857134839,38.40652078,CV3640.csv,KG
1150,0.673908604,0.029894101,125.8380483,0.027649371,-1.353015509,1.896294199,2.913263419,CV3644.csv,D
1151,0.241200468,2.843555037,53.02857145,0.002479636,1.071483492,2.122066584,1.427169984,CV3648.csv,KG
1152,0.004097614,2.453800773,1012.336007,0.28634361,2.777308289,-0.429465318,1.756217994,CV3664.csv,KS
1153,0.791279596,0.048097416,406.6796802,8.101604013,-1.216208219,0.008577912,6.135872777,CV3673.csv,D
1154,0.000784768,0.008885566,105.5666902,0.69915455,1.053943547,-2.516738247,6.332803816,CV3681.csv,D
1155,0.423532669,0.370696791,18.99319531,0.002076135,-0.057868088,1.997795808,76.85448449,CV3691.csv,KG
1156,0.011193919,3.042873133,11.69914535,0.27281986,2.434301698,-1.909173215,7.802450323,CV3693.csv,KS
1157,9.354915261,0.207882112,0.006613725,0.880041761,-1.653222737,-2.743450787,13.66394878,CV3694.csv,D
1158,1.397698759,4.229330442,288.8222516,0.033434837,0.480858039,2.491411498,49.43142851,CV3695.csv,KT
